activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation_recorded,endpoint_relation_human_resolved,potency_nM,potency_bound_interpretation,receptor_species,threshold_convention_note,decision_provenance,notes
ACTL00004,threshold_positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1200.0,exact EC50 = 1200.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,threshold_positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1900.0,exact EC50 = 1900.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_10958292,threshold_positive,CM00675,PARENT0103,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,EC50,=,=,1819.7,exact EC50 = 1819.7 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.74 (generic negative-log potency)
ACT_18160918,threshold_positive,CM00543,PARENT0363,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,217.0,exact EC50 = 217.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency)
ACT_18160919,threshold_positive,CM00543,PARENT0363,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,218.78,exact EC50 = 218.78 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency)
ACT_18160920,threshold_positive,CM00284,PARENT0364,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,67.0,exact EC50 = 67.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.17 (generic negative-log potency)
ACT_18160921,threshold_positive,CM00284,PARENT0364,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,58.88,exact EC50 = 58.88 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.23 (generic negative-log potency)
ACT_18160922,threshold_positive,CM00248,PARENT0365,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,23.0,exact EC50 = 23.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.64 (generic negative-log potency)
ACT_18160923,threshold_positive,CM00248,PARENT0365,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,22.39,exact EC50 = 22.39 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.65 (generic negative-log potency)
ACT_18160924,threshold_positive,CM00295,PARENT0366,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,30.0,exact EC50 = 30.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.52 (generic negative-log potency)
ACT_18160925,threshold_positive,CM00295,PARENT0366,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,23.99,exact EC50 = 23.99 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.62 (generic negative-log potency)
ACT_18160926,threshold_positive,CM00333,PARENT0362,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,602.56,exact EC50 = 602.56 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency)
ACT_18160927,threshold_positive,CM00223,PARENT0367,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,268.0,exact EC50 = 268.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.57 (generic negative-log potency)
ACT_18160928,threshold_positive,CM00223,PARENT0367,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,263.03,exact EC50 = 263.03 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.58 (generic negative-log potency)
ACT_18160966,threshold_positive,CM00376,PARENT0368,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,19.0,exact EC50 = 19.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.72 (generic negative-log potency)
ACT_18160967,threshold_positive,CM00376,PARENT0368,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,18.62,exact EC50 = 18.62 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.73 (generic negative-log potency)
ACT_18160968,threshold_positive,CM00656,PARENT0334,PMID_28522253,ASSY_CHEMBL4035868,PAM_functional_calcium,calcium,EC50,=,=,30.0,exact EC50 = 30.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.52 (generic negative-log potency)
ACT_18216492,threshold_positive,CM00118,PARENT0369,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,2065.0,exact EC50 = 2065.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.68 (generic negative-log potency)
ACT_18216493,threshold_positive,CM00650,PARENT0370,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,223.0,exact EC50 = 223.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.65 (generic negative-log potency)
ACT_18216494,threshold_positive,CM00787,PARENT0371,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,571.0,exact EC50 = 571.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_18216495,threshold_positive,CM00762,PARENT0372,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,3018.0,exact EC50 = 3018.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.52 (generic negative-log potency)
ACT_18216496,threshold_positive,CM00327,PARENT0373,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,905.0,exact EC50 = 905.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.04 (generic negative-log potency)
ACT_18216497,threshold_positive,CM00203,PARENT0374,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,2207.0,exact EC50 = 2207.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.66 (generic negative-log potency)
ACT_18216499,threshold_positive,CM00815,PARENT0375,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,5640.0,exact EC50 = 5640.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.25 (generic negative-log potency)
ACT_18216500,threshold_positive,CM00178,PARENT0376,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,197.0,exact EC50 = 197.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.71 (generic negative-log potency)
ACT_18216502,threshold_positive,CM00275,PARENT0378,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,577.0,exact EC50 = 577.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_18216503,threshold_positive,CM00187,PARENT0379,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,512.0,exact EC50 = 512.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.29 (generic negative-log potency)
ACT_18216504,threshold_positive,CM00004,PARENT0380,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,1298.0,exact EC50 = 1298.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.89 (generic negative-log potency)
ACT_18216505,threshold_positive,CM00827,PARENT0381,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,3256.0,exact EC50 = 3256.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.49 (generic negative-log potency)
ACT_18216506,threshold_positive,CM00389,PARENT0382,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,648.0,exact EC50 = 648.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_18216507,threshold_positive,CM00730,PARENT0383,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,652.0,exact EC50 = 652.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_18216508,threshold_positive,CM00050,PARENT0384,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,6436.0,exact EC50 = 6436.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.19 (generic negative-log potency)
ACT_18216509,threshold_positive,CM00257,PARENT0385,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,1415.0,exact EC50 = 1415.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency)
ACT_18216510,threshold_positive,CM00063,PARENT0386,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,619.0,exact EC50 = 619.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_18216511,threshold_positive,CM00592,PARENT0387,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,912.0,exact EC50 = 912.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.04 (generic negative-log potency)
ACT_18216512,threshold_positive,CM00434,PARENT0388,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,940.0,exact EC50 = 940.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.03 (generic negative-log potency)
ACT_18216513,threshold_positive,CM00558,PARENT0389,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,1756.0,exact EC50 = 1756.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.75 (generic negative-log potency)
ACT_18216514,threshold_positive,CM00403,PARENT0390,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,147.0,exact EC50 = 147.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.83 (generic negative-log potency)
ACT_18216515,threshold_positive,CM00450,PARENT0391,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,565.0,exact EC50 = 565.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_18216516,threshold_positive,CM00338,PARENT0392,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,248.0,exact EC50 = 248.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.61 (generic negative-log potency)
ACT_18216517,threshold_positive,CM00355,PARENT0393,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,1089.0,exact EC50 = 1089.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_18216518,threshold_positive,CM00356,PARENT0394,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,664.0,exact EC50 = 664.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.18 (generic negative-log potency)
ACT_18216519,threshold_positive,CM00593,PARENT0395,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,651.0,exact EC50 = 651.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_18216520,threshold_positive,CM00674,PARENT0396,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,=,897.0,exact EC50 = 897.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.05 (generic negative-log potency)
