activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation,potency_nM,receptor_species,positive_evidence_type,negative_evidence_type,negative_evidence_tier,negative_evidence_provenance_group,molecule_has_positive,molecule_has_negative,molecule_label_conflict,molecule_strict_label,decision_provenance,notes
ACTL00004,positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1200.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1900.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_18216508,positive,CM00050,PARENT0384,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,6436.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.19 (generic negative-log potency)
ACT_18216509,positive,CM00257,PARENT0385,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1415.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency)
ACT_18216510,positive,CM00063,PARENT0386,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,619.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_18216511,positive,CM00592,PARENT0387,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,912.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.04 (generic negative-log potency)
ACT_18216512,positive,CM00434,PARENT0388,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,940.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.03 (generic negative-log potency)
ACT_18216513,positive,CM00558,PARENT0389,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1756.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.75 (generic negative-log potency)
ACT_18216514,positive,CM00403,PARENT0390,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,147.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.83 (generic negative-log potency)
ACT_18216515,positive,CM00450,PARENT0391,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,565.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_18216516,positive,CM00338,PARENT0392,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,248.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.61 (generic negative-log potency)
ACT_18216517,positive,CM00355,PARENT0393,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1089.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_18216518,positive,CM00356,PARENT0394,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,664.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.18 (generic negative-log potency)
ACT_18216519,positive,CM00593,PARENT0395,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,651.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_18216520,positive,CM00674,PARENT0396,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,897.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.05 (generic negative-log potency)
ACT_18216562,positive,CM00674,PARENT0396,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1230.27,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.91 (generic negative-log potency)
ACT_18216563,positive,CM00593,PARENT0395,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,588.84,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency)
ACT_18216564,positive,CM00356,PARENT0394,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,616.6,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_18216565,positive,CM00355,PARENT0393,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1047.13,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.98 (generic negative-log potency)
ACT_18216566,positive,CM00338,PARENT0392,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,229.09,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.64 (generic negative-log potency)
ACT_18216567,positive,CM00450,PARENT0391,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,562.34,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_18216568,positive,CM00403,PARENT0390,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,147.91,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.83 (generic negative-log potency)
ACT_18216569,positive,CM00558,PARENT0389,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1659.59,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.78 (generic negative-log potency)
ACT_18216570,positive,CM00434,PARENT0388,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,933.25,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.03 (generic negative-log potency)
ACT_18216571,positive,CM00592,PARENT0387,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,870.96,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.06 (generic negative-log potency)
ACT_18216572,positive,CM00063,PARENT0386,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,616.6,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_18216573,positive,CM00257,PARENT0385,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1412.54,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency)
ACT_18216574,positive,CM00050,PARENT0384,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,6309.57,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.2 (generic negative-log potency)
ACT_18216575,positive,CM00730,PARENT0383,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,645.65,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_18216576,positive,CM00389,PARENT0382,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,630.96,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.2 (generic negative-log potency)
ACT_18216577,positive,CM00827,PARENT0381,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,3162.28,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.5 (generic negative-log potency)
ACT_18216578,positive,CM00004,PARENT0380,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,1288.25,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.89 (generic negative-log potency)
ACT_18216579,positive,CM00187,PARENT0379,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,489.78,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.31 (generic negative-log potency)
ACT_18216580,positive,CM00275,PARENT0378,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,562.34,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_18216581,positive,CM00178,PARENT0376,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,165.96,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.78 (generic negative-log potency)
ACT_18216582,positive,CM00815,PARENT0375,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,5370.32,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.27 (generic negative-log potency)
ACT_18216584,positive,CM00203,PARENT0374,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,2137.96,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.67 (generic negative-log potency)
ACT_18216585,positive,CM00327,PARENT0373,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,912.01,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.04 (generic negative-log potency)
ACT_18216586,positive,CM00762,PARENT0372,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,2951.21,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.53 (generic negative-log potency)
ACT_18216587,positive,CM00787,PARENT0371,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,562.34,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_18216588,positive,CM00650,PARENT0370,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,208.93,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.68 (generic negative-log potency)
ACT_18216589,positive,CM00118,PARENT0369,PMID_28866269,ASSY_CHEMBL4046910,PAM_functional_calcium,calcium,EC50,=,2041.74,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.69 (generic negative-log potency)
ACT_18461648,positive,CM00765,PARENT0399,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,200.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.7 (generic negative-log potency)
ACT_18461649,positive,CM00130,PARENT0400,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,457.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.34 (generic negative-log potency)
ACT_18461650,positive,CM00646,PARENT0401,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,851.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_18461651,positive,CM00718,PARENT0402,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,1096.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_18461652,positive,CM00470,PARENT0403,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,2290.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.64 (generic negative-log potency)
ACT_18461654,positive,CM00711,PARENT0405,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,331.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.48 (generic negative-log potency)
ACT_18461655,positive,CM00011,PARENT0406,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,407.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.39 (generic negative-log potency)
ACT_18461656,positive,CM00088,PARENT0407,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,57.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.24 (generic negative-log potency)
ACT_18461657,positive,CM00036,PARENT0408,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,151.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.82 (generic negative-log potency)
ACT_18461660,positive,CM00328,PARENT0411,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,1047.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.98 (generic negative-log potency)
ACT_18461661,positive,CM00544,PARENT0412,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,417.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.38 (generic negative-log potency)
ACT_18461662,positive,CM00660,PARENT0413,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,447.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.35 (generic negative-log potency)
ACT_18461663,positive,CM00629,PARENT0414,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,2240.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.65 (generic negative-log potency)
ACT_18461664,positive,CM00251,PARENT0415,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,316.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.5 (generic negative-log potency)
ACT_18461665,positive,CM00580,PARENT0416,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,363.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency)
ACT_18461666,positive,CM00051,PARENT0417,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,1510.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.82 (generic negative-log potency)
ACT_18461667,positive,CM00732,PARENT0418,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,1455.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.84 (generic negative-log potency)
ACT_18461668,positive,CM00194,PARENT0419,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,324.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.49 (generic negative-log potency)
ACT_18461669,positive,CM00666,PARENT0312,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,91.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.04 (generic negative-log potency)
ACT_18461691,positive,CM00503,PARENT0421,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,178.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.75 (generic negative-log potency)
ACT_18461692,positive,CM00563,PARENT0420,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,72.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.14 (generic negative-log potency)
ACT_18461719,positive,CM00563,PARENT0420,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,72.44,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.14 (generic negative-log potency)
ACT_18461720,positive,CM00503,PARENT0421,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,177.83,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.75 (generic negative-log potency)
ACT_18461721,positive,CM00765,PARENT0399,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,199.53,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.7 (generic negative-log potency)
ACT_18461722,positive,CM00130,PARENT0400,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,457.09,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.34 (generic negative-log potency)
ACT_18461723,positive,CM00646,PARENT0401,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,851.14,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_18461724,positive,CM00718,PARENT0402,PMID_29089231,ASSY_CHEMBL4180723,PAM_functional_calcium,calcium,EC50,=,1096.48,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
