activity_id,parent_id,source_id,series_id,assay_id,receptor_species,assay_type,readout,cell_system,orthosteric_agonist,agonist_conc_or_ecxx,endpoint_type,legacy_potency_type,endpoint_relation,legacy_pharmacological_class,quantitative_validity,v21_modeling_role,v21_exclusion_reason,potency_nM,pPotency,endpoint_value,endpoint_unit,efficacy_pct,fold_shift,modulation_direction,intrinsic_activity,evidence_tier,source_location,activity_comment,notes,raw_text_value,raw_standard_text_value,raw_activity_comment,qualitative_result,qualitative_result_source,qualitative_result_confidence,evidence_supported_role,evidence_supported_role_basis,v21_human_review_status,v21_human_review_unit_id,v21_human_review_decision,v21_human_review_decision_detail,compound_id,chembl_molecule_id,canonical_molecule_id,canonical_inchikey,assay_family,assay_context,final_target_valid,final_species_valid,final_identity_valid,final_direction,final_quantitative_type,final_modeling_role,final_exclusion_reason,potency_regression_eligible,pam_binary_eligible,threshold_10uM_eligible,unit_human_decision,row_human_decision,identity_decision,decision_provenance,fc2_divergent_group_id,fc2_divergent_classification,fc2_divergent_disposition
ACT_18160865,PARENT0355,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,34.0,7.4685,34.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160865 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.47 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4071560,CHEMBL4071560,CM00097,CMQRNIXMHDLTML-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160866,PARENT0355,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,33.11,7.48,33.11,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160866 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.48 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4071560,CHEMBL4071560,CM00097,CMQRNIXMHDLTML-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160867,PARENT0356,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,124.0,6.9066,124.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160867 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.91 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4090871,CHEMBL4090871,CM00214,GROYXXZGAZWGRU-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160868,PARENT0356,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,102.33,6.99,102.33,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160868 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.99 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4090871,CHEMBL4090871,CM00214,GROYXXZGAZWGRU-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160869,PARENT0357,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,106.0,6.9747,106.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160869 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.97 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4062934,CHEMBL4062934,CM00076,CDCFGVTZBFXAIW-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160870,PARENT0357,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,91.2,7.04,91.2,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160870 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.04 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4062934,CHEMBL4062934,CM00076,CDCFGVTZBFXAIW-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160871,PARENT0358,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,419.0,6.3778,419.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160871 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.38 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4073549,CHEMBL4073549,CM00168,FLSMDRDULZDAQF-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160872,PARENT0358,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,354.81,6.45,354.81,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160872 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.45 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4073549,CHEMBL4073549,CM00168,FLSMDRDULZDAQF-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160873,PARENT0359,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,439.0,6.3575,439.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160873 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.36 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4090463,CHEMBL4090463,CM00039,BDLKJPSKYAMDGJ-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160874,PARENT0359,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,436.52,6.36,436.52,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160874 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.36 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4090463,CHEMBL4090463,CM00039,BDLKJPSKYAMDGJ-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160875,PARENT0360,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,179.0,6.7471,179.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160875 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.75 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4066301,CHEMBL4066301,CM00090,CISKUOUBMUXVOX-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160876,PARENT0360,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,177.83,6.75,177.83,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160876 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.75 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4066301,CHEMBL4066301,CM00090,CISKUOUBMUXVOX-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160877,PARENT0361,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,564.0,6.2487,564.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160877 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4093866,CHEMBL4093866,CM00162,FJPYSOHCJMKMAE-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160878,PARENT0361,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,562.34,6.25,562.34,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160878 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4093866,CHEMBL4093866,CM00162,FJPYSOHCJMKMAE-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160879,PARENT0362,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,773.0,6.1118,773.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160879 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.11 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4104033,CHEMBL4104033,CM00333,JTHGDLMFBPVMCH-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160918,PARENT0363,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,217.0,6.6635,217.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160918 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4065565,CHEMBL4065565,CM00543,PSPLJDQXSIOGQS-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160919,PARENT0363,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,218.78,6.66,218.78,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160919 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4065565,CHEMBL4065565,CM00543,PSPLJDQXSIOGQS-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160920,PARENT0364,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,67.0,7.1739,67.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160920 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.17 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4075751,CHEMBL4075751,CM00284,INFRTEDKLIQGEK-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160921,PARENT0364,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,58.88,7.23,58.88,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160921 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.23 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4075751,CHEMBL4075751,CM00284,INFRTEDKLIQGEK-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160922,PARENT0365,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,23.0,7.6383,23.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160922 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.64 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4074908,CHEMBL4074908,CM00248,HOABKZOZMAIVHA-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160923,PARENT0365,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,22.39,7.6499,22.39,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160923 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.65 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4074908,CHEMBL4074908,CM00248,HOABKZOZMAIVHA-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160924,PARENT0366,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,30.0,7.5229,30.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160924 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.52 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4101598,CHEMBL4101598,CM00295,IWTLXSXZQVUOEX-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160925,PARENT0366,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,23.99,7.62,23.99,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160925 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.62 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4101598,CHEMBL4101598,CM00295,IWTLXSXZQVUOEX-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160926,PARENT0362,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,602.56,6.22,602.56,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160926 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4104033,CHEMBL4104033,CM00333,JTHGDLMFBPVMCH-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160927,PARENT0367,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,268.0,6.5719,268.0,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160927 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.57 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4086111,CHEMBL4086111,CM00223,GXOSPNUMHHQJLU-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160928,PARENT0367,PMID_28522253,,ASSY_CHEMBL4035868,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,EC50,EC50,=,pure_PAM,exact,potency,,263.03,6.58,263.03,nM,,,PAM,unknown,CORE,"ChEMBL activity 18160928 (assay CHEMBL4035868, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.58 (generic negative-log potency),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_CHEMBL_CHEMBL4086111,CHEMBL4086111,CM00223,GXOSPNUMHHQJLU-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,exact,exact_potency,,yes,yes,yes,,,,,,,
ACT_18160930,PARENT0368,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,88.0,,88.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160930 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4062319,CHEMBL4062319,CM00376,KWYCAGNWNMBWOL-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160931,PARENT0334,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,84.0,,84.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160931 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4096833,CHEMBL4096833,CM00656,TWGRWAKYZYJOSV-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160934,PARENT0335,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,94.0,,94.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160934 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4078814,CHEMBL4078814,CM00152,FDCVZVUPZFMXCW-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160935,PARENT0336,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,75.0,,75.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160935 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4104561,CHEMBL4104561,CM00451,MYKGURFEIWWUMD-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160936,PARENT0337,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,86.0,,86.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160936 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4086665,CHEMBL4086665,CM00064,BYWYVYLMHOEEBG-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160937,PARENT0338,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,81.0,,81.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160937 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4102480,CHEMBL4102480,CM00138,DVDUTIZYCRFDOY-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160938,PARENT0339,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,77.0,,77.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160938 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4076732,CHEMBL4076732,CM00835,YRTYGTTZOUOOHJ-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160939,PARENT0340,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,77.0,,77.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160939 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4098874,CHEMBL4098874,CM00601,RMISKFXNBOKPMH-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_18160940,PARENT0341,PMID_28522253,,ASSY_CHEMBL4035869,Homo sapiens,functional,PAM_functional_calcium,,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,82.0,,82.0,,PAM,unknown,EXTENDED,"ChEMBL activity 18160940 (assay CHEMBL4035869, doc CHEMBL4033702)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4080834,CHEMBL4080834,CM00374,KWNMSJMYEUNEDC-UHFFFAOYSA-N,calcium,PAM_functional_calcium||acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
